Picture, Cell, Edge pxls, X0 um, X0 se, Y0 um, Y0 se, A um, A se, B um, B se, Phi deg, Phi se, A/B, EI, ECC, Area um2, Focus, Eof um, Error code
135, 2, 400, 90.92, 0.19, 72.99, 0.01, 6.82, 0.27, 0.29, 0.02, 2.30, 0.22, 23.39, 0.92, 1.00, 6.24, 0.000, 0.64, 6
136, 1, 194, 76.15, 0.01, 11.43, 0.02, 6.27, 0.03, 3.16, 0.01, 89.99, 0.21, 1.99, 0.33, 0.86, 62.24, 0.057, 0.09, 0
136, 2, 179, 47.66, 0.01, 11.45, 0.01, 5.44, 0.02, 3.20, 0.01, 92.53, 0.24, 1.70, 0.26, 0.81, 54.65, 0.057, 0.07, 0
136, 3, 281, 57.79, 0.01, 36.98, 0.02, 9.34, 0.03, 3.50, 0.01, 90.90, 0.09, 2.67, 0.45, 0.93, 102.66, 0.071, 1.07, 3
136, 4, 400, 84.09, 0.12, 42.73, 0.02, 4.12, 0.17, 0.48, 0.02, 5.92, 0.54, 8.58, 0.79, 0.99, 6.21, 0.000, 0.73, 6
136, 5, 400, 66.19, 0.11, 46.98, 0.02, 3.89, 0.16, 0.52, 0.03, 6.67, 0.72, 7.55, 0.77, 0.99, 6.31, 0.000, 0.77, 6
136, 6, 400, 22.34, 0.14, 63.88, 0.03, 4.43, 0.18, 0.48, 0.03, 5.56, 0.75, 9.17, 0.80, 0.99, 6.72, 0.000, 0.77, 6
137, 1, 400, 81.67, 0.12, 6.81, 0.02, 4.20, 0.17, 0.48, 0.02, 5.82, 0.56, 8.78, 0.80, 0.99, 6.31, 0.000, 0.74, 6
137, 2, 208, 22.34, 0.01, 18.73, 0.02, 5.98, 0.02, 3.43, 0.01, 91.65, 0.25, 1.74, 0.27, 0.82, 64.42, 0.053, 0.10, 0
137, 3, 400, 73.41, 0.11, 24.32, 0.02, 3.89, 0.15, 0.51, 0.02, 6.61, 0.62, 7.59, 0.77, 0.99, 6.28, 0.000, 0.77, 6
137, 4, 400, 19.54, 0.16, 43.89, 0.01, 5.34, 0.23, 0.36, 0.02, 3.53, 0.33, 14.70, 0.87, 1.00, 6.09, 0.000, 0.63, 6
