Picture, Cell, Edge pxls, X0 um, X0 se, Y0 um, Y0 se, A um, A se, B um, B se, Phi deg, Phi se, A/B, EI, ECC, Area um2, Focus, Eof um, Error code
673, 1, 182, 90.61, 0.01, 21.40, 0.01, 4.93, 0.02, 3.53, 0.01, 107.59, 0.43, 1.39, 0.16, 0.70, 54.66, 0.054, 0.08, 0
673, 2, 400, 46.35, 0.13, 48.91, 0.02, 4.39, 0.18, 0.46, 0.03, 5.29, 0.65, 9.46, 0.81, 0.99, 6.40, 0.000, 0.73, 6
673, 3, 400, 88.67, 0.13, 56.23, 0.01, 4.68, 0.20, 0.42, 0.02, 4.58, 0.42, 11.17, 0.84, 1.00, 6.16, 0.000, 0.67, 6
673, 4, 400, 70.27, 0.18, 56.90, 0.01, 6.24, 0.23, 0.31, 0.02, 2.62, 0.25, 20.19, 0.91, 1.00, 6.05, 0.000, 0.62, 6
674, 1, 199, 78.09, 0.01, 14.66, 0.02, 6.45, 0.03, 3.34, 0.01, 88.66, 0.20, 1.93, 0.32, 0.86, 67.76, 0.061, 0.08, 0
674, 2, 190, 94.70, 0.01, 13.73, 0.01, 5.06, 0.02, 3.67, 0.01, 87.84, 0.45, 1.38, 0.16, 0.69, 58.34, 0.064, 0.08, 0
674, 3, 190, 12.76, 0.01, 31.30, 0.01, 5.82, 0.02, 3.11, 0.01, 88.10, 0.20, 1.87, 0.30, 0.84, 56.93, 0.056, 0.07, 0
674, 4, 192, 39.46, 0.01, 43.07, 0.01, 5.45, 0.01, 3.39, 0.01, 90.04, 0.25, 1.61, 0.23, 0.78, 58.09, 0.057, 0.07, 0
674, 5, 400, 49.23, 0.14, 44.92, 0.03, 4.39, 0.19, 0.49, 0.03, 5.81, 0.71, 9.03, 0.80, 0.99, 6.71, 0.000, 0.76, 6
675, 1, 183, 40.76, 0.01, 6.74, 0.01, 4.73, 0.01, 3.65, 0.01, 90.55, 0.47, 1.29, 0.13, 0.63, 54.23, 0.081, 0.07, 0
675, 2, 400, 86.01, 0.13, 13.45, 0.01, 4.58, 0.17, 0.43, 0.02, 4.80, 0.43, 10.71, 0.83, 1.00, 6.15, 0.000, 0.68, 6
675, 3, 400, 9.27, 0.13, 22.56, 0.02, 4.35, 0.17, 0.47, 0.02, 5.33, 0.55, 9.34, 0.81, 0.99, 6.36, 0.000, 0.74, 6
675, 4, 199, 50.23, 0.01, 41.71, 0.01, 5.79, 0.02, 3.62, 0.01, 85.67, 0.25, 1.60, 0.23, 0.78, 65.79, 0.056, 0.08, 0
675, 5, 104, 77.66, 0.22, 44.10, 1.64, 7.69, 1.68, 3.45, 0.24, 82.21, 3.34, 2.23, 0.38, 0.89, 83.46, 0.059, 0.19, 5
675, 6, 116, 29.55, 0.01, 70.37, 0.01, 2.82, 0.01, 2.64, 0.01, 152.89, 59.59, 1.07, 0.03, 0.35, 23.37, 0.068, 0.07, 5
675, 7, 400, 40.25, 0.13, 74.36, 0.02, 4.94, 0.20, 0.42, 0.03, 4.43, 0.51, 11.70, 0.84, 1.00, 6.56, 0.000, 0.70, 6
676, 1, 195, 41.66, 0.01, 24.61, 0.02, 5.72, 0.02, 3.40, 0.01, 88.38, 0.25, 1.68, 0.25, 0.80, 61.12, 0.052, 0.09, 0
676, 2, 219, 22.10, 0.01, 29.94, 0.01, 6.64, 0.02, 3.60, 0.01, 89.46, 0.17, 1.84, 0.30, 0.84, 75.16, 0.056, 0.08, 0
676, 3, 204, 77.98, 0.03, 36.18, 0.07, 7.56, 0.10, 3.62, 0.03, 93.08, 0.47, 2.09, 0.35, 0.88, 86.00, 0.060, 0.19, 0
