Picture, Cell, Edge pxls, X0 um, X0 se, Y0 um, Y0 se, A um, A se, B um, B se, Phi deg, Phi se, A/B, EI, ECC, Area um2, Focus, Eof um, Error code
192, 6, 400, 84.72, 0.18, 60.30, 0.02, 5.97, 0.23, 0.34, 0.02, 2.90, 0.34, 17.63, 0.89, 1.00, 6.35, 0.000, 0.66, 6
192, 7, 400, 47.02, 0.13, 75.76, 0.02, 4.36, 0.18, 0.47, 0.02, 5.33, 0.60, 9.38, 0.81, 0.99, 6.38, 0.000, 0.74, 6
193, 1, 211, 72.40, 0.01, 32.70, 0.02, 7.02, 0.02, 3.77, 0.01, 92.45, 0.16, 1.86, 0.30, 0.84, 83.13, 0.071, 0.08, 0
193, 2, 400, 70.38, 0.13, 40.39, 0.03, 4.39, 0.18, 0.49, 0.03, 5.84, 0.71, 9.03, 0.80, 0.99, 6.70, 0.000, 0.76, 6
193, 3, 400, 63.73, 0.41, 67.43, 0.01, 11.33, 0.39, 0.16, 0.01, 0.88, 0.06, 69.15, 0.97, 1.00, 5.83, 0.000, 0.83, 6
193, 4, 400, 72.34, 0.13, 74.62, 0.02, 4.29, 0.18, 0.48, 0.03, 5.81, 0.63, 8.91, 0.80, 0.99, 6.51, 0.001, 0.75, 6
193, 5, 400, 90.13, 0.13, 76.30, 0.02, 4.29, 0.18, 0.48, 0.03, 5.81, 0.63, 8.91, 0.80, 0.99, 6.51, 0.000, 0.75, 6
194, 1, 229, 82.54, 0.01, 8.65, 0.02, 6.82, 0.02, 3.47, 0.01, 90.92, 0.19, 1.97, 0.33, 0.86, 74.22, 0.071, 0.09, 0
194, 2, 268, 48.51, 0.01, 25.16, 0.02, 9.32, 0.03, 3.20, 0.01, 90.85, 0.09, 2.92, 0.49, 0.94, 93.56, 0.068, 2.14, 3
194, 3, 400, 80.63, 0.12, 54.19, 0.02, 3.90, 0.16, 0.51, 0.02, 6.64, 0.66, 7.59, 0.77, 0.99, 6.31, 0.000, 0.77, 6
194, 4, 400, 27.22, 0.15, 56.07, 0.02, 5.05, 0.19, 0.42, 0.03, 4.44, 0.51, 11.91, 0.85, 1.00, 6.73, 0.000, 0.70, 6
194, 5, 400, 80.25, 0.12, 69.55, 0.02, 4.37, 0.17, 0.46, 0.02, 5.29, 0.54, 9.43, 0.81, 0.99, 6.37, 0.000, 0.73, 6
195, 1, 237, 60.58, 0.02, 12.35, 0.06, 7.35, 0.08, 2.94, 0.03, 84.71, 0.62, 2.50, 0.43, 0.92, 67.96, 0.048, 0.32, 6
195, 2, 217, 74.90, 0.01, 18.47, 0.02, 6.93, 0.03, 3.14, 0.01, 90.98, 0.17, 2.21, 0.38, 0.89, 68.38, 0.055, 0.10, 0
195, 3, 217, 62.47, 0.01, 32.31, 0.01, 7.15, 0.02, 3.49, 0.01, 89.51, 0.13, 2.05, 0.34, 0.87, 78.45, 0.055, 0.07, 0
195, 4, 241, 53.84, 0.02, 41.26, 0.06, 6.53, 0.08, 2.88, 0.03, 85.32, 0.46, 2.27, 0.39, 0.90, 58.98, 0.045, 0.36, 6
195, 5, 155, 18.69, 0.02, 43.95, 0.04, 4.04, 0.06, 2.83, 0.03, 77.83, 1.44, 1.43, 0.18, 0.71, 35.92, 0.064, 0.25, 3
195, 6, 250, 35.77, 0.02, 62.78, 0.05, 6.42, 0.07, 4.69, 0.02, 101.66, 0.76, 1.37, 0.15, 0.68, 94.62, 0.052, 0.29, 3
195, 7, 400, 85.46, 0.12, 63.56, 0.02, 4.01, 0.17, 0.49, 0.02, 6.20, 0.54, 8.17, 0.78, 0.99, 6.19, 0.000, 0.73, 6
195, 8, 400, 48.73, 0.14, 68.42, 0.03, 4.41, 0.18, 0.48, 0.03, 5.74, 0.65, 9.12, 0.80, 0.99, 6.70, 0.000, 0.75, 6
196, 1, 209, 57.17, 0.01, 42.88, 0.01, 6.73, 0.02, 3.22, 0.01, 90.57, 0.14, 2.09, 0.35, 0.88, 68.11, 0.061, 0.07, 0
196, 2, 206, 29.77, 0.01, 50.92, 0.02, 6.87, 0.02, 3.12, 0.01, 91.44, 0.13, 2.20, 0.37, 0.89, 67.43, 0.058, 0.07, 0
196, 3, 400, 76.42, 0.15, 45.15, 0.01, 4.70, 0.21, 0.42, 0.02, 4.57, 0.43, 11.26, 0.84, 1.00, 6.16, 0.001, 0.67, 6
196, 4, 400, 67.23, 0.12, 46.92, 0.02, 4.21, 0.18, 0.48, 0.02, 5.78, 0.56, 8.83, 0.80, 0.99, 6.31, 0.000, 0.73, 6
196, 5, 400, 64.47, 0.12, 68.21, 0.02, 4.39, 0.16, 0.46, 0.03, 5.30, 0.63, 9.46, 0.81, 0.99, 6.39, 0.000, 0.73, 6
196, 6, 400, 82.44, 0.12, 75.81, 0.02, 4.01, 0.18, 0.49, 0.02, 6.25, 0.59, 8.15, 0.78, 0.99, 6.20, 0.000, 0.74, 6
197, 1, 194, 71.87, 0.00, 15.80, 0.01, 6.43, 0.01, 2.80, 0.01, 90.47, 0.10, 2.29, 0.39, 0.90, 56.61, 0.063, 0.05, 0
197, 2, 400, 63.17, 0.39, 28.50, 0.01, 12.78, 0.45, 0.17, 0.01, 0.82, 0.08, 76.32, 0.97, 1.00, 6.72, 0.000, 0.86, 6
