Picture, Cell, Edge pxls, X0 um, X0 se, Y0 um, Y0 se, A um, A se, B um, B se, Phi deg, Phi se, A/B, EI, ECC, Area um2, Focus, Eof um, Error code
415, 4, 185, 18.71, 0.03, 54.72, 0.07, 5.36, 0.10, 2.73, 0.04, 81.11, 1.77, 1.97, 0.33, 0.86, 45.94, 0.076, 0.33, 3
415, 5, 223, 73.67, 0.01, 59.73, 0.02, 7.49, 0.02, 3.46, 0.01, 89.90, 0.13, 2.17, 0.37, 0.89, 81.40, 0.052, 0.08, 0
415, 6, 400, 4.97, 0.12, 66.73, 0.02, 4.22, 0.20, 0.47, 0.02, 5.74, 0.54, 8.89, 0.80, 0.99, 6.29, 0.000, 0.73, 6
415, 7, 400, 70.66, 0.12, 72.27, 0.02, 4.13, 0.17, 0.48, 0.02, 5.89, 0.56, 8.66, 0.79, 0.99, 6.19, 0.000, 0.72, 6
416, 1, 206, 39.34, 0.01, 31.01, 0.01, 7.05, 0.02, 3.24, 0.01, 90.18, 0.11, 2.18, 0.37, 0.89, 71.78, 0.069, 0.07, 0
416, 2, 241, 12.22, 0.01, 33.06, 0.02, 7.50, 0.03, 3.68, 0.01, 89.42, 0.15, 2.04, 0.34, 0.87, 86.64, 0.054, 0.11, 0
416, 3, 231, 71.90, 0.01, 39.70, 0.02, 8.03, 0.02, 3.36, 0.01, 87.55, 0.13, 2.39, 0.41, 0.91, 84.75, 0.053, 0.08, 0
416, 4, 197, 86.03, 0.01, 47.70, 0.01, 6.68, 0.02, 2.71, 0.01, 89.02, 0.10, 2.46, 0.42, 0.91, 56.93, 0.069, 0.06, 0
416, 5, 400, 33.45, 0.14, 59.52, 0.03, 4.41, 0.16, 0.48, 0.03, 5.79, 0.70, 9.11, 0.80, 0.99, 6.70, 0.001, 0.75, 6
416, 6, 242, 55.38, 0.03, 77.20, 0.08, 7.46, 0.10, 3.40, 0.03, 80.76, 1.07, 2.19, 0.37, 0.89, 79.74, 0.057, 0.43, 3
416, 7, 223, 25.77, 0.02, 79.60, 0.07, 7.71, 0.12, 2.74, 0.02, 92.61, 0.34, 2.81, 0.48, 0.93, 66.44, 0.064, 0.26, 3
417, 1, 197, 40.97, 0.01, 18.15, 0.01, 6.24, 0.01, 2.70, 0.01, 87.21, 0.10, 2.31, 0.40, 0.90, 52.97, 0.059, 0.06, 0
