Picture, Cell, Edge pxls, X0 um, X0 se, Y0 um, Y0 se, A um, A se, B um, B se, Phi deg, Phi se, A/B, EI, ECC, Area um2, Focus, Eof um, Error code
2703, 8, 400, 21.02, 0.16, 48.92, 0.02, 5.80, 0.22, 0.36, 0.02, 3.28, 0.36, 16.16, 0.88, 1.00, 6.53, 0.000, 0.66, 6
2703, 9, 400, 19.91, 0.12, 70.87, 0.02, 4.45, 0.17, 0.44, 0.02, 5.08, 0.50, 10.00, 0.82, 0.99, 6.22, 0.000, 0.70, 6
2703, 10, 400, 62.84, 0.13, 77.56, 0.01, 4.57, 0.18, 0.43, 0.02, 4.83, 0.43, 10.66, 0.83, 1.00, 6.15, 0.000, 0.68, 6
2704, 1, 239, 80.36, 0.02, 14.38, 0.08, 6.80, 0.07, 3.16, 0.04, 87.50, 0.64, 2.15, 0.37, 0.89, 67.43, 0.043, 0.36, 6
2704, 2, 231, 14.73, 0.01, 26.11, 0.02, 7.17, 0.02, 3.44, 0.01, 89.87, 0.19, 2.09, 0.35, 0.88, 77.43, 0.068, 0.10, 0
2704, 3, 400, 28.43, 0.14, 26.79, 0.02, 4.39, 0.19, 0.48, 0.03, 5.70, 0.62, 9.12, 0.80, 0.99, 6.65, 0.000, 0.76, 6
2704, 4, 197, 47.83, 0.01, 41.25, 0.03, 6.43, 0.04, 3.56, 0.02, 88.98, 0.30, 1.81, 0.29, 0.83, 71.87, 0.078, 0.15, 0
2704, 5, 287, 85.97, 0.08, 45.61, 0.20, 8.28, 0.27, 3.46, 0.06, 78.36, 1.83, 2.39, 0.41, 0.91, 90.01, 0.054, 7.01, 3
2704, 6, 400, 78.14, 0.13, 46.76, 0.02, 4.20, 0.19, 0.48, 0.03, 5.78, 0.57, 8.80, 0.80, 0.99, 6.30, 0.000, 0.74, 6
2704, 7, 400, 5.78, 0.11, 61.74, 0.02, 3.91, 0.16, 0.51, 0.02, 6.55, 0.67, 7.62, 0.77, 0.99, 6.30, 0.000, 0.76, 6
2704, 8, 400, 68.55, 0.14, 63.55, 0.02, 4.39, 0.19, 0.48, 0.03, 5.70, 0.62, 9.12, 0.80, 0.99, 6.65, 0.000, 0.76, 6
2705, 1, 216, 61.35, 0.03, 13.46, 0.10, 6.02, 0.10, 2.96, 0.05, 82.08, 0.96, 2.04, 0.34, 0.87, 55.93, 0.040, 0.45, 6
2705, 2, 165, 74.98, 0.01, 17.95, 0.01, 4.72, 0.02, 2.91, 0.01, 93.47, 0.27, 1.62, 0.24, 0.79, 43.09, 0.071, 0.07, 0
