Picture, Cell, Edge pxls, X0 um, X0 se, Y0 um, Y0 se, A um, A se, B um, B se, Phi deg, Phi se, A/B, EI, ECC, Area um2, Focus, Eof um, Error code
4, 8, 149, 116.75, 0.02, 38.76, 0.04, 5.27, 0.08, 3.07, 0.04, 84.11, 0.81, 1.72, 0.26, 0.81, 50.73, 0.035, 0.24, 3
4, 9, 187, 21.13, 0.02, 46.86, 0.05, 7.06, 0.07, 3.45, 0.02, 80.46, 0.55, 2.05, 0.34, 0.87, 76.56, 0.032, 0.23, 3
4, 10, 276, 94.76, 0.26, 75.81, 1.24, 14.84, 1.34, 2.81, 0.09, 79.80, 0.85, 5.28, 0.68, 0.98, 131.10, 0.041, 14.85, 3
4, 11, 159, 104.47, 0.01, 66.38, 0.02, 7.10, 0.03, 2.39, 0.01, 85.55, 0.11, 2.97, 0.50, 0.94, 53.32, 0.043, 0.06, 0
4, 12, 167, 99.82, 0.01, 84.91, 0.02, 7.09, 0.03, 2.44, 0.01, 88.42, 0.13, 2.91, 0.49, 0.94, 54.25, 0.038, 0.08, 0
4, 13, 400, 69.88, 0.10, 80.50, 0.04, 3.29, 0.14, 0.94, 0.04, 15.81, 1.60, 3.48, 0.55, 0.96, 9.76, 0.002, 1.24, 6
4, 14, 143, 25.94, 0.01, 87.05, 0.03, 6.27, 0.04, 2.39, 0.01, 85.29, 0.18, 2.62, 0.45, 0.92, 47.09, 0.029, 0.09, 6
4, 15, 153, 84.86, 0.01, 87.44, 0.03, 6.78, 0.03, 2.13, 0.01, 87.03, 0.14, 3.18, 0.52, 0.95, 45.40, 0.040, 0.08, 0
4, 16, 156, 111.46, 0.01, 88.02, 0.02, 7.05, 0.03, 2.26, 0.01, 85.80, 0.13, 3.12, 0.51, 0.95, 50.11, 0.038, 0.07, 0
4, 17, 400, 49.16, 0.12, 82.65, 0.02, 4.15, 0.19, 0.74, 0.03, 9.19, 0.85, 5.59, 0.70, 0.98, 9.68, 0.001, 1.04, 6
4, 18, 145, 91.48, 0.01, 94.47, 0.02, 6.12, 0.03, 2.38, 0.01, 81.63, 0.16, 2.58, 0.44, 0.92, 45.76, 0.036, 0.08, 0
4, 19, 152, 64.10, 0.01, 95.97, 0.03, 6.76, 0.04, 2.29, 0.01, 87.59, 0.15, 2.94, 0.49, 0.94, 48.69, 0.037, 0.09, 0
4, 20, 256, 51.63, 0.06, 100.87, 0.30, 10.55, 0.46, 2.51, 0.07, 76.42, 0.57, 4.21, 0.62, 0.97, 83.10, 0.025, Inf, 6
5, 1, 218, 47.37, 0.04, 12.80, 0.18, 8.17, 0.19, 2.51, 0.05, 84.24, 1.16, 3.26, 0.53, 0.95, 64.43, 0.029, 0.55, 6
5, 2, 218, 58.81, 0.04, 17.32, 0.14, 10.57, 0.13, 2.68, 0.03, 92.74, 0.18, 3.95, 0.60, 0.97, 88.91, 0.035, 0.19, 4
5, 3, 143, 102.37, 0.06, 15.00, 0.15, 6.64, 0.16, 2.61, 0.06, 85.43, 0.75, 2.54, 0.44, 0.92, 54.53, 0.035, 0.42, 3
5, 4, 156, 4.48, 0.01, 14.80, 0.02, 6.76, 0.03, 2.46, 0.01, 83.13, 0.15, 2.74, 0.47, 0.93, 52.36, 0.032, 0.08, 0
5, 5, 176, 106.55, 0.02, 18.25, 0.10, 7.69, 0.15, 2.33, 0.02, 88.77, 0.33, 3.30, 0.53, 0.95, 56.34, 0.032, 0.22, 3
5, 6, 272, 76.03, 0.05, 22.00, 0.21, 11.26, 0.24, 3.65, 0.05, 80.07, 0.50, 3.08, 0.51, 0.95, 129.18, 0.035, 11.44, 3
5, 7, 162, 33.96, 0.01, 23.11, 0.02, 6.99, 0.03, 2.40, 0.01, 83.25, 0.12, 2.92, 0.49, 0.94, 52.68, 0.037, 0.07, 0
5, 8, 144, 24.26, 0.01, 23.10, 0.03, 6.62, 0.05, 2.18, 0.01, 83.53, 0.16, 3.03, 0.50, 0.94, 45.36, 0.038, 0.08, 0
5, 9, 170, 43.93, 0.02, 24.59, 0.07, 7.42, 0.09, 2.27, 0.02, 82.71, 0.31, 3.27, 0.53, 0.95, 52.84, 0.039, 0.22, 3
5, 10, 158, 92.43, 0.01, 29.98, 0.03, 6.34, 0.03, 2.65, 0.01, 85.53, 0.21, 2.40, 0.41, 0.91, 52.69, 0.041, 0.10, 0
5, 11, 155, 62.03, 0.01, 30.64, 0.02, 6.96, 0.03, 2.22, 0.01, 87.04, 0.12, 3.13, 0.52, 0.95, 48.58, 0.037, 0.07, 0
5, 12, 207, 42.30, 0.02, 46.91, 0.09, 9.28, 0.11, 2.87, 0.02, 93.65, 0.31, 3.23, 0.53, 0.95, 83.78, 0.036, 0.30, 3
5, 13, 400, 14.27, 0.10, 38.62, 0.03, 3.29, 0.14, 0.94, 0.04, 15.82, 1.63, 3.49, 0.55, 0.96, 9.73, 0.002, 1.23, 6
5, 14, 160, 29.86, 0.01, 47.11, 0.03, 7.23, 0.04, 2.29, 0.01, 81.58, 0.14, 3.16, 0.52, 0.95, 51.96, 0.035, 0.08, 0
5, 15, 193, 88.66, 0.01, 49.37, 0.04, 8.16, 0.06, 2.89, 0.01, 93.03, 0.19, 2.83, 0.48, 0.94, 74.11, 0.044, 0.15, 4
5, 16, 141, 52.79, 0.01, 62.98, 0.02, 6.32, 0.03, 1.96, 0.01, 85.46, 0.12, 3.22, 0.53, 0.95, 39.04, 0.041, 0.06, 0
5, 17, 153, 31.43, 0.01, 69.23, 0.02, 6.88, 0.03, 2.48, 0.01, 87.03, 0.14, 2.77, 0.47, 0.93, 53.64, 0.034, 0.07, 0
5, 18, 165, 94.09, 0.01, 72.86, 0.02, 7.52, 0.03, 2.36, 0.01, 87.84, 0.11, 3.18, 0.52, 0.95, 55.81, 0.041, 0.07, 0
5, 19, 155, 37.08, 0.01, 84.13, 0.03, 7.01, 0.04, 2.20, 0.01, 82.87, 0.14, 3.18, 0.52, 0.95, 48.44, 0.031, 0.08, 0
5, 20, 400, 118.54, 0.10, 82.17, 0.05, 3.40, 0.15, 0.95, 0.05, 15.38, 1.78, 3.57, 0.56, 0.96, 10.18, 0.002, 1.28, 6
6, 1, 143, 66.93, 0.01, 12.07, 0.02, 6.50, 0.03, 2.24, 0.01, 90.21, 0.12, 2.90, 0.49, 0.94, 45.75, 0.032, 0.06, 0
6, 2, 392, 113.78, 0.10, 19.16, 0.17, 8.83, 0.24, 3.92, 0.13, 69.43, 2.03, 2.26, 0.39, 0.90, 108.63, 0.026, 4.04, 6
6, 3, 134, 102.84, 0.01, 18.04, 0.02, 5.67, 0.02, 2.60, 0.01, 85.44, 0.23, 2.18, 0.37, 0.89, 46.31, 0.041, 0.07, 0
6, 4, 188, 24.54, 0.02, 26.23, 0.11, 7.69, 0.15, 2.30, 0.02, 85.04, 0.49, 3.34, 0.54, 0.95, 55.59, 0.037, 0.32, 3
6, 5, 400, 89.85, 0.10, 27.30, 0.03, 3.43, 0.14, 0.90, 0.04, 14.36, 1.41, 3.79, 0.58, 0.96, 9.75, 0.002, 1.20, 6
6, 6, 400, 20.40, 0.10, 28.44, 0.03, 3.67, 0.15, 0.85, 0.03, 12.25, 1.19, 4.32, 0.62, 0.97, 9.77, 0.003, 1.15, 6
6, 7, 139, 76.85, 0.01, 36.40, 0.02, 6.18, 0.02, 2.30, 0.01, 88.55, 0.14, 2.69, 0.46, 0.93, 44.53, 0.039, 0.06, 0
6, 8, 147, 30.11, 0.01, 36.90, 0.02, 6.16, 0.03, 2.33, 0.01, 85.28, 0.17, 2.64, 0.45, 0.93, 45.04, 0.037, 0.08, 0
6, 9, 400, 43.99, 0.10, 42.46, 0.03, 3.55, 0.16, 0.88, 0.04, 13.28, 1.36, 4.05, 0.60, 0.97, 9.80, 0.002, 1.18, 6
6, 10, 184, 66.55, 0.10, 53.06, 0.46, 8.53, 0.53, 2.33, 0.08, 81.08, 1.16, 3.66, 0.57, 0.96, 62.37, 0.035, 0.74, 3
6, 11, 226, 59.98, 0.05, 59.50, 0.13, 11.45, 0.19, 2.70, 0.02, 76.25, 0.30, 4.25, 0.62, 0.97, 96.96, 0.037, 0.28, 3
6, 12, 177, 70.96, 0.03, 53.97, 0.06, 5.71, 0.08, 2.70, 0.04, 85.03, 0.97, 2.11, 0.36, 0.88, 48.53, 0.025, 0.34, 6
6, 13, 400, 18.06, 0.09, 53.71, 0.04, 3.18, 0.13, 0.99, 0.04, 17.81, 1.79, 3.20, 0.52, 0.95, 9.92, 0.002, 1.30, 6
6, 14, 157, 92.52, 0.01, 68.56, 0.03, 7.37, 0.04, 2.51, 0.01, 90.07, 0.11, 2.94, 0.49, 0.94, 58.04, 0.049, 0.06, 0
6, 15, 400, 81.86, 0.11, 67.80, 0.04, 3.43, 0.15, 0.95, 0.04, 15.64, 1.67, 3.61, 0.57, 0.96, 10.21, 0.002, 1.28, 6
6, 16, 400, 51.86, 0.11, 68.84, 0.04, 3.43, 0.15, 0.95, 0.04, 15.64, 1.67, 3.61, 0.57, 0.96, 10.21, 0.002, 1.28, 6
6, 17, 400, 118.06, 0.09, 73.29, 0.04, 3.18, 0.13, 0.99, 0.04, 17.81, 1.79, 3.20, 0.52, 0.95, 9.92, 0.002, 1.30, 6
6, 18, 156, 29.40, 0.01, 80.72, 0.02, 6.90, 0.02, 2.19, 0.01, 83.45, 0.12, 3.15, 0.52, 0.95, 47.50, 0.034, 0.06, 0
6, 19, 400, 11.98, 0.10, 74.45, 0.03, 3.30, 0.15, 0.94, 0.04, 15.98, 1.60, 3.51, 0.56, 0.96, 9.77, 0.002, 1.24, 6
6, 20, 400, 68.43, 0.10, 77.78, 0.03, 3.30, 0.15, 0.94, 0.04, 15.98, 1.60, 3.51, 0.56, 0.96, 9.77, 0.002, 1.24, 6
7, 1, 146, 86.93, 0.03, 8.97, 0.10, 7.27, 0.14, 2.53, 0.04, 91.22, 0.46, 2.88, 0.48, 0.94, 57.67, 0.039, 0.22, 3
7, 2, 190, 91.65, 0.01, 17.42, 0.04, 8.03, 0.05, 2.89, 0.02, 88.30, 0.20, 2.78, 0.47, 0.93, 72.83, 0.046, 0.16, 4
7, 3, 248, 10.30, 0.03, 24.15, 0.15, 12.47, 0.26, 2.30, 0.02, 86.00, 0.49, 5.42, 0.69, 0.98, 90.10, 0.037, 0.29, 3
7, 4, 155, 37.80, 0.01, 25.46, 0.08, 7.18, 0.10, 2.25, 0.01, 82.69, 0.33, 3.19, 0.52, 0.95, 50.85, 0.039, 0.11, 0
7, 5, 158, 54.98, 0.01, 29.63, 0.03, 7.11, 0.05, 2.66, 0.01, 91.50, 0.16, 2.68, 0.46, 0.93, 59.33, 0.030, 0.09, 0
7, 6, 164, 39.33, 0.03, 36.76, 0.07, 6.95, 0.14, 2.47, 0.06, 84.17, 0.52, 2.81, 0.47, 0.93, 54.06, 0.035, 0.26, 3
7, 7, 184, 86.78, 0.01, 40.20, 0.05, 7.78, 0.07, 2.73, 0.02, 86.81, 0.25, 2.85, 0.48, 0.94, 66.64, 0.048, 0.17, 0
7, 8, 156, 64.01, 0.01, 42.55, 0.03, 7.13, 0.04, 2.44, 0.01, 87.82, 0.13, 2.93, 0.49, 0.94, 54.68, 0.036, 0.07, 0
7, 9, 226, 94.90, 0.03, 52.75, 0.14, 10.81, 0.17, 2.63, 0.02, 85.24, 0.36, 4.11, 0.61, 0.97, 89.36, 0.046, 0.33, 3
